Millis,AccelX_chest,AccelY_chest,AccelZ_chest,GyroX_chest,GyroY_chest,GyroZ_chest,AccelX_right_leg,AccelY_right_leg,AccelZ_right_leg,GyroX_right_leg,GyroY_right_leg,GyroZ_right_leg,AccelX_right_arm,AccelY_right_arm,AccelZ_right_arm,GyroX_right_arm,GyroY_right_arm,GyroZ_right_arm,AccelX_left_arm,AccelY_left_arm,AccelZ_left_arm,GyroX_left_arm,GyroY_left_arm,GyroZ_left_arm
142720.0,-1.145,0.162,-0.002,9.05,16.175,-3.14,-1.191,0.243,-0.274,-3.29,24.92,-15.4,-1.052,0.119,0.203,18.304,9.157,-2.773,-1.056,-0.304,0.199,20.425,13.218,10.404
142740.0,-1.074,0.13,0.024,13.361,15.987,1.903,-0.915,0.103,-0.323,-6.86,23.03,-22.54,-1.027,0.13,0.215,15.633,11.469,3.135,-1.076,-0.266,0.254,34.693,14.538,7.74
142760.0,-1.041,-0.022,0.027,18.989,10.491,3.919,-0.915,0.099,-0.277,-10.593,20.124,-20.694,-1.016,0.112,0.215,11.815,12.956,5.086,-1.041,-0.169,0.263,31.116,11.758,5.03
142780.0,-1.037,-0.067,0.024,18.899,7.949,3.425,-0.932,0.055,-0.392,5.42,19.468,-15.979,-1.041,0.082,0.202,11.06,9.603,3.445,-0.998,-0.163,0.243,11.679,6.875,3.453
142800.0,-1.036,-0.038,-0.002,16.852,7.931,-2.517,-0.914,0.127,-0.279,12.32,11.221,-14.042,-1.036,0.071,0.191,14.253,7.43,0.778,-0.991,-0.207,0.216,-0.965,3.963,3.79
142820.0,-1.087,0.072,-0.042,12.25,2.94,-6.3,-1.042,0.236,-0.216,-3.834,8.36,-15.651,-1.039,0.079,0.194,17.044,7.007,-2.584,-1.005,-0.267,0.213,3.556,3.196,4.788
142840.0,-1.114,0.114,-0.013,8.68,5.25,-5.95,-1.073,0.158,-0.24,-1.977,2.804,-14.135,-1.062,0.115,0.205,20.17,9.222,-5.395,-1.038,-0.282,0.228,17.715,3.208,5.598
142860.0,-1.175,0.072,0.036,10.15,5.81,-2.24,-0.925,0.101,-0.334,-3.85,2.24,-13.23,-1.11,0.156,0.212,14.21,8.33,-7.63,-1.053,-0.253,0.226,20.036,1.833,6.07
142880.0,-1.175,0.029,0.05,6.301,5.782,1.256,-0.983,-0.013,-0.245,13.156,-6.99,-7.291,-1.124,0.18,0.221,6.159,8.095,-7.83,-1.077,-0.224,0.223,13.978,-0.923,6.935
142900.0,-1.176,0.017,0.035,5.46,1.54,2.03,-0.921,0.058,-0.281,15.975,-2.724,-8.33,-1.118,0.165,0.224,0.64,6.933,-5.704,-1.134,-0.254,0.219,2.897,-2.647,7.76
142920.0,-1.141,0.087,-0.016,3.559,3.732,-0.106,-1.038,0.237,-0.208,-0.679,3.298,-9.074,-1.108,0.152,0.235,3.564,7.466,-3.478,-1.211,-0.277,0.197,-0.422,-6.047,7.047
142940.0,-1.134,0.121,-0.023,-0.91,4.41,1.4,-1.017,0.069,-0.179,-8.104,4.63,-8.696,-1.074,0.153,0.238,8.604,5.518,-2.006,-1.211,-0.27,0.171,-2.595,-9.488,3.106
142960.0,-1.168,0.136,0.009,-2.554,-0.608,3.449,-0.926,0.08,-0.287,-5.103,7.545,-5.144,-1.04,0.197,0.238,4.786,6.179,-2.807,-1.146,-0.262,0.181,-1.979,-8.208,-2.898
142980.0,-1.145,0.085,0.049,1.088,2.57,5.893,-0.974,0.086,-0.337,-4.418,2.76,-3.728,-1.067,0.218,0.236,-3.713,4.687,-4.585,-1.143,-0.228,0.21,0.01,-4.886,-7.13
143000.0,-1.183,0.056,0.078,-0.892,0.868,7.882,-0.981,0.107,-0.261,-5.298,2.341,-4.244,-1.071,0.203,0.215,-15.587,2.334,-5.333,-1.131,-0.209,0.217,-1.844,-5.907,-7.052
143020.0,-1.181,0.057,0.06,-2.151,-3.406,6.33,-0.971,0.09,-0.295,-8.699,1.925,-4.334,-1.104,0.178,0.213,-15.481,3.362,-7.701,-1.126,-0.222,0.224,-6.521,-6.189,-3.812
143040.0,-1.165,0.027,0.04,-0.588,-2.785,2.944,-1.007,0.157,-0.242,-13.223,-0.682,-4.885,-1.148,0.16,0.217,-7.069,2.39,-8.515,-1.144,-0.252,0.229,-7.585,-7.625,1.327
143060.0,-1.147,0.022,0.033,0.659,1.415,0.761,-0.948,0.023,-0.256,-8.964,-2.435,-2.621,-1.149,0.178,0.216,0.772,1.876,-7.99,-1.13,-0.256,0.24,-7.542,-8.318,5.596
143080.0,-1.122,0.033,0.036,0.734,5.975,0.67,-0.96,0.093,-0.253,-5.541,-0.369,-1.661,-1.139,0.21,0.22,0.036,0.161,-5.115,-1.087,-0.255,0.247,-6.712,-7.143,7.352
143100.0,-1.138,0.043,0.048,-0.077,5.665,0.426,-0.972,0.159,-0.253,-5.294,5.17,-4.34,-1.129,0.217,0.231,-5.417,0.09,0.276,-1.034,-0.278,0.249,-1.635,-3.995,7.894
143120.0,-1.142,0.041,0.087,-0.091,4.614,0.679,-0.963,0.151,-0.251,-18.517,5.253,-6.912,-1.141,0.167,0.237,-8.589,-0.364,5.141,-1.012,-0.291,0.245,5.507,0.051,8.278
143140.0,-1.135,0.03,0.116,1.236,2.795,0.53,-0.955,0.154,-0.206,-34.414,4.325,-7.099,-1.122,0.141,0.253,-4.855,-1.09,8.061,-1.026,-0.287,0.228,7.508,1.024,9.211
